time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2014-01-11 18:00:00+00:00,19.06,23.27,574.0,961.52,66.0,265.48,1.2,108.0,92022.0
2014-01-11 19:00:00+00:00,20.71,21.07,644.0,986.4,69.0,268.22,1.75,116.0,91890.0
2014-01-11 20:00:00+00:00,22.35,18.88,646.0,987.37,69.0,270.95,2.29,123.0,91758.0
2014-01-11 21:00:00+00:00,21.94,20.14,582.0,968.86,66.0,270.78,2.0,65.0,91719.0
2014-01-11 22:00:00+00:00,21.53,21.39,457.0,920.94,60.0,270.62,1.71,7.0,91680.0
2014-01-11 23:00:00+00:00,21.12,22.65,284.0,815.96,50.0,270.45,1.42,309.0,91641.0
2014-01-12 00:00:00+00:00,19.5,26.54,90.0,542.54,29.0,268.88,1.35,327.0,91641.0
2014-01-12 01:00:00+00:00,17.87,30.43,0.0,0.0,0.0,267.32,1.27,344.0,91641.0
2014-01-12 02:00:00+00:00,16.24,34.32,0.0,0.0,0.0,265.75,1.2,2.0,91641.0
2014-01-12 03:00:00+00:00,15.2,38.02,0.0,0.0,0.0,265.23,1.36,43.0,91644.0
2014-01-12 04:00:00+00:00,14.15,41.73,0.0,0.0,0.0,264.72,1.52,84.0,91647.0
2014-01-12 05:00:00+00:00,13.1,45.43,0.0,0.0,0.0,264.2,1.68,125.0,91650.0
2014-01-12 06:00:00+00:00,12.97,48.49,0.0,0.0,0.0,263.0,1.8,149.0,91617.0
2014-01-12 07:00:00+00:00,12.83,51.56,0.0,0.0,0.0,261.8,1.92,173.0,91584.0
2014-01-12 08:00:00+00:00,12.69,54.62,0.0,0.0,0.0,260.6,2.04,197.0,91551.0
2014-01-12 09:00:00+00:00,12.34,54.52,0.0,0.0,0.0,259.72,2.23,202.0,91548.0
2014-01-12 10:00:00+00:00,11.99,54.43,0.0,0.0,0.0,258.83,2.41,206.0,91545.0
2014-01-12 11:00:00+00:00,11.64,54.33,0.0,0.0,0.0,257.95,2.59,211.0,91542.0
2014-01-12 12:00:00+00:00,11.1,54.29,0.0,0.0,0.0,256.42,2.53,213.0,91566.0
2014-01-12 13:00:00+00:00,10.57,54.25,0.0,0.0,0.0,254.88,2.47,215.0,91590.0
2014-01-12 14:00:00+00:00,10.04,54.21,0.0,0.0,0.0,253.35,2.41,217.0,91614.0
2014-01-12 15:00:00+00:00,12.85,44.72,4.0,0.0,4.0,257.45,2.46,230.0,91656.0
2014-01-12 16:00:00+00:00,15.67,35.23,224.0,538.02,74.0,261.55,2.51,243.0,91698.0
2014-01-12 17:00:00+00:00,18.48,25.74,359.0,521.67,137.0,265.65,2.57,256.0,91740.0
2014-01-12 18:00:00+00:00,19.53,23.81,403.0,322.65,232.0,267.07,3.13,264.0,91665.0
2014-01-12 19:00:00+00:00,20.57,21.89,648.0,989.78,69.0,268.48,3.69,273.0,91590.0
2014-01-12 20:00:00+00:00,21.61,19.96,653.0,995.27,69.0,269.9,4.25,282.0,91515.0
2014-01-12 21:00:00+00:00,20.96,21.3,589.0,977.09,66.0,268.57,4.25,285.0,91548.0
2014-01-12 22:00:00+00:00,20.3,22.64,464.0,928.7,61.0,267.23,4.26,289.0,91581.0
2014-01-12 23:00:00+00:00,19.64,23.98,289.0,824.93,50.0,265.9,4.26,292.0,91614.0
2014-01-13 00:00:00+00:00,17.27,30.4,94.0,554.57,30.0,263.27,3.37,294.0,91701.0
2014-01-13 01:00:00+00:00,14.89,36.82,0.0,0.0,0.0,260.63,2.47,297.0,91788.0
2014-01-13 02:00:00+00:00,12.51,43.24,0.0,0.0,0.0,258.0,1.57,299.0,91875.0
2014-01-13 03:00:00+00:00,11.76,44.97,0.0,0.0,0.0,256.63,1.23,313.0,91929.0
2014-01-13 04:00:00+00:00,11.01,46.69,0.0,0.0,0.0,255.27,0.89,327.0,91983.0
2014-01-13 05:00:00+00:00,10.25,48.42,0.0,0.0,0.0,253.9,0.55,342.0,92037.0
2014-01-13 06:00:00+00:00,9.64,49.13,0.0,0.0,0.0,252.1,0.92,358.0,92073.0
2014-01-13 07:00:00+00:00,9.03,49.85,0.0,0.0,0.0,250.3,1.29,15.0,92109.0
2014-01-13 08:00:00+00:00,8.42,50.56,0.0,0.0,0.0,248.5,1.66,31.0,92145.0
2014-01-13 09:00:00+00:00,7.52,53.36,0.0,0.0,0.0,245.65,1.63,43.0,92191.0
2014-01-13 10:00:00+00:00,6.61,56.17,0.0,0.0,0.0,242.8,1.61,55.0,92236.0
2014-01-13 11:00:00+00:00,5.71,58.97,0.0,0.0,0.0,239.95,1.59,68.0,92281.0
2014-01-13 12:00:00+00:00,5.44,62.27,0.0,0.0,0.0,237.87,1.73,71.0,92323.0
2014-01-13 13:00:00+00:00,5.17,65.58,0.0,0.0,0.0,235.78,1.87,75.0,92365.0
2014-01-13 14:00:00+00:00,4.9,68.88,0.0,0.0,0.0,233.7,2.01,79.0,92407.0
2014-01-13 15:00:00+00:00,8.67,55.41,82.0,538.43,28.0,236.47,1.58,79.0,92440.0
2014-01-13 16:00:00+00:00,12.43,41.93,284.0,836.46,50.0,239.23,1.15,80.0,92473.0
2014-01-13 17:00:00+00:00,16.2,28.46,467.0,951.01,61.0,242.0,0.72,80.0,92506.0
2014-01-13 18:00:00+00:00,17.6,23.66,601.0,1004.22,67.0,243.07,1.5,74.0,92410.0
2014-01-13 19:00:00+00:00,19.0,18.87,673.0,1027.03,70.0,244.13,2.28,69.0,92314.0
2014-01-13 20:00:00+00:00,20.4,14.07,676.0,1028.4,70.0,245.2,3.06,64.0,92218.0
2014-01-13 21:00:00+00:00,20.04,13.93,610.0,1007.41,68.0,244.35,3.25,46.0,92218.0
2014-01-13 22:00:00+00:00,19.68,13.8,481.0,959.09,62.0,243.5,3.44,28.0,92218.0
2014-01-13 23:00:00+00:00,19.32,13.66,302.0,857.45,51.0,242.65,3.63,10.0,92218.0
2014-01-14 00:00:00+00:00,16.96,18.4,101.0,591.09,31.0,242.27,2.58,4.0,92233.0
2014-01-14 01:00:00+00:00,14.6,23.13,0.0,0.0,0.0,241.88,1.53,358.0,92248.0
2014-01-14 02:00:00+00:00,12.23,27.87,0.0,0.0,0.0,241.5,0.48,352.0,92263.0
2014-01-14 03:00:00+00:00,11.22,30.76,0.0,0.0,0.0,240.67,0.64,359.0,92284.0
2014-01-14 04:00:00+00:00,10.21,33.65,0.0,0.0,0.0,239.83,0.8,5.0,92305.0
2014-01-14 05:00:00+00:00,9.19,36.54,0.0,0.0,0.0,239.0,0.97,12.0,92326.0
2014-01-14 06:00:00+00:00,8.58,38.48,0.0,0.0,0.0,237.48,1.13,20.0,92317.0
2014-01-14 07:00:00+00:00,7.97,40.41,0.0,0.0,0.0,235.97,1.3,28.0,92308.0
2014-01-14 08:00:00+00:00,7.35,42.35,0.0,0.0,0.0,234.45,1.46,36.0,92299.0
2014-01-14 09:00:00+00:00,6.76,43.84,0.0,0.0,0.0,233.15,1.47,44.0,92302.0
2014-01-14 10:00:00+00:00,6.16,45.33,0.0,0.0,0.0,231.85,1.48,52.0,92305.0
2014-01-14 11:00:00+00:00,5.57,46.82,0.0,0.0,0.0,230.55,1.49,61.0,92308.0
2014-01-14 12:00:00+00:00,5.25,47.78,0.0,0.0,0.0,229.45,1.36,63.0,92335.0
2014-01-14 13:00:00+00:00,4.93,48.75,0.0,0.0,0.0,228.35,1.23,65.0,92362.0
2014-01-14 14:00:00+00:00,4.61,49.71,0.0,0.0,0.0,227.25,1.1,67.0,92389.0
2014-01-14 15:00:00+00:00,8.62,40.41,82.0,534.82,28.0,231.32,1.32,66.0,92419.0
2014-01-14 16:00:00+00:00,12.64,31.12,282.0,826.21,50.0,235.38,1.54,65.0,92449.0
2014-01-14 17:00:00+00:00,16.65,21.82,465.0,943.11,61.0,239.45,1.75,64.0,92479.0
2014-01-14 18:00:00+00:00,18.21,19.6,599.0,996.97,67.0,241.37,2.1,65.0,92383.0
2014-01-14 19:00:00+00:00,19.77,17.37,672.0,1021.42,70.0,243.28,2.45,65.0,92287.0
2014-01-14 20:00:00+00:00,21.33,15.15,677.0,1025.61,70.0,245.2,2.8,66.0,92191.0
2014-01-14 21:00:00+00:00,20.9,15.22,612.0,1005.83,68.0,244.48,2.97,66.0,92203.0
2014-01-14 22:00:00+00:00,20.47,15.28,485.0,961.65,62.0,243.77,3.13,65.0,92215.0
2014-01-14 23:00:00+00:00,20.04,15.35,307.0,865.48,51.0,243.05,3.3,65.0,92227.0
2014-01-15 00:00:00+00:00,17.76,21.32,104.0,600.88,31.0,242.25,2.94,65.0,92239.0
2014-01-15 01:00:00+00:00,15.47,27.28,0.0,0.0,0.0,241.45,2.59,64.0,92251.0
2014-01-15 02:00:00+00:00,13.18,33.25,0.0,0.0,0.0,240.65,2.23,64.0,92263.0
2014-01-15 03:00:00+00:00,12.39,36.34,0.0,0.0,0.0,240.15,1.97,69.0,92287.0
2014-01-15 04:00:00+00:00,11.59,39.42,0.0,0.0,0.0,239.65,1.71,74.0,92311.0
2014-01-15 05:00:00+00:00,10.79,42.51,0.0,0.0,0.0,239.15,1.45,79.0,92335.0
2014-01-15 06:00:00+00:00,10.38,44.96,0.0,0.0,0.0,238.68,1.71,80.0,92338.0
2014-01-15 07:00:00+00:00,9.96,47.4,0.0,0.0,0.0,238.22,1.98,80.0,92341.0
2014-01-15 08:00:00+00:00,9.54,49.85,0.0,0.0,0.0,237.75,2.25,80.0,92344.0
2014-01-15 09:00:00+00:00,8.83,51.57,0.0,0.0,0.0,236.45,2.24,76.0,92359.0
2014-01-15 10:00:00+00:00,8.11,53.3,0.0,0.0,0.0,235.15,2.24,72.0,92374.0
2014-01-15 11:00:00+00:00,7.4,55.02,0.0,0.0,0.0,233.85,2.23,68.0,92389.0
2014-01-15 12:00:00+00:00,6.98,55.72,0.0,0.0,0.0,233.75,2.4,69.0,92389.0
2014-01-15 13:00:00+00:00,6.56,56.43,0.0,0.0,0.0,233.65,2.56,70.0,92389.0
2014-01-15 14:00:00+00:00,6.14,57.13,0.0,0.0,0.0,233.55,2.72,70.0,92389.0
2014-01-15 15:00:00+00:00,10.31,46.13,83.0,540.59,28.0,236.83,2.6,69.0,92416.0
2014-01-15 16:00:00+00:00,14.47,35.12,285.0,833.48,50.0,240.12,2.49,68.0,92443.0
2014-01-15 17:00:00+00:00,18.64,24.12,468.0,946.68,61.0,243.4,2.37,68.0,92470.0
2014-01-15 18:00:00+00:00,20.09,21.18,604.0,1002.66,67.0,245.18,2.5,67.0,92344.0
2014-01-15 19:00:00+00:00,21.54,18.25,677.0,1025.84,70.0,246.97,2.62,66.0,92218.0
2014-01-15 20:00:00+00:00,22.99,15.31,681.0,1027.75,70.0,248.75,2.74,65.0,92091.0
2014-01-15 21:00:00+00:00,22.49,15.57,616.0,1007.8,68.0,248.17,2.64,61.0,92046.0
2014-01-15 22:00:00+00:00,21.99,15.83,488.0,961.77,62.0,247.58,2.54,57.0,92001.0
2014-01-15 23:00:00+00:00,21.48,16.09,310.0,863.14,52.0,247.0,2.44,53.0,91956.0
2014-01-16 00:00:00+00:00,18.78,20.33,107.0,601.94,32.0,245.43,1.94,54.0,91950.0
2014-01-16 01:00:00+00:00,16.07,24.58,0.0,0.0,0.0,243.87,1.43,55.0,91944.0
2014-01-16 02:00:00+00:00,13.36,28.82,0.0,0.0,0.0,242.3,0.92,56.0,91938.0
2014-01-16 03:00:00+00:00,12.28,31.96,0.0,0.0,0.0,241.27,0.92,64.0,91950.0
2014-01-16 04:00:00+00:00,11.19,35.09,0.0,0.0,0.0,240.23,0.92,73.0,91962.0
2014-01-16 05:00:00+00:00,10.1,38.23,0.0,0.0,0.0,239.2,0.92,81.0,91974.0
2014-01-16 06:00:00+00:00,9.35,40.95,0.0,0.0,0.0,238.02,1.12,72.0,91956.0
2014-01-16 07:00:00+00:00,8.6,43.66,0.0,0.0,0.0,236.83,1.32,64.0,91938.0
2014-01-16 08:00:00+00:00,7.85,46.38,0.0,0.0,0.0,235.65,1.52,56.0,91920.0
2014-01-16 09:00:00+00:00,7.28,47.61,0.0,0.0,0.0,235.08,1.46,54.0,91902.0
2014-01-16 10:00:00+00:00,6.7,48.84,0.0,0.0,0.0,234.52,1.4,51.0,91884.0
2014-01-16 11:00:00+00:00,6.13,50.07,0.0,0.0,0.0,233.95,1.34,49.0,91866.0
2014-01-16 12:00:00+00:00,5.81,50.48,0.0,0.0,0.0,233.73,1.36,58.0,91896.0
2014-01-16 13:00:00+00:00,5.49,50.9,0.0,0.0,0.0,233.52,1.37,68.0,91926.0
2014-01-16 14:00:00+00:00,5.17,51.31,0.0,0.0,0.0,233.3,1.39,77.0,91956.0
2014-01-16 15:00:00+00:00,9.73,41.3,83.0,536.01,28.0,238.4,1.06,74.0,91977.0
2014-01-16 16:00:00+00:00,14.29,31.29,282.0,819.21,50.0,243.5,0.73,70.0,91998.0
2014-01-16 17:00:00+00:00,18.85,21.28,464.0,933.79,61.0,248.6,0.4,66.0,92019.0
2014-01-16 18:00:00+00:00,20.27,19.22,598.0,987.67,67.0,251.0,0.96,57.0,91899.0
2014-01-16 19:00:00+00:00,21.68,17.17,671.0,1011.55,70.0,253.4,1.52,48.0,91779.0
2014-01-16 20:00:00+00:00,23.09,15.11,675.0,1012.99,70.0,255.8,2.08,38.0,91659.0
2014-01-16 21:00:00+00:00,22.61,14.61,611.0,994.99,67.0,255.65,2.62,38.0,91656.0
2014-01-16 22:00:00+00:00,22.12,14.11,485.0,948.3,62.0,255.5,3.15,38.0,91653.0
2014-01-16 23:00:00+00:00,21.63,13.61,308.0,850.77,51.0,255.35,3.68,37.0,91650.0
2014-01-17 00:00:00+00:00,19.24,19.16,108.0,594.92,32.0,254.15,2.65,35.0,91677.0
2014-01-17 01:00:00+00:00,16.85,24.7,0.0,0.0,0.0,252.95,1.61,33.0,91704.0
2014-01-17 02:00:00+00:00,14.45,30.25,0.0,0.0,0.0,251.75,0.58,31.0,91731.0
2014-01-17 03:00:00+00:00,13.45,32.18,0.0,0.0,0.0,251.25,0.79,43.0,91761.0
2014-01-17 04:00:00+00:00,12.45,34.11,0.0,0.0,0.0,250.75,1.0,55.0,91791.0
2014-01-17 05:00:00+00:00,11.45,36.04,0.0,0.0,0.0,250.25,1.21,67.0,91821.0
2014-01-17 06:00:00+00:00,10.47,38.48,0.0,0.0,0.0,248.17,1.28,69.0,91833.0
2014-01-17 07:00:00+00:00,9.48,40.93,0.0,0.0,0.0,246.08,1.34,72.0,91845.0
2014-01-17 08:00:00+00:00,8.49,43.37,0.0,0.0,0.0,244.0,1.41,74.0,91857.0
2014-01-17 09:00:00+00:00,7.76,45.29,0.0,0.0,0.0,242.03,1.64,74.0,91881.0
2014-01-17 10:00:00+00:00,7.02,47.22,0.0,0.0,0.0,240.07,1.88,74.0,91905.0
2014-01-17 11:00:00+00:00,6.28,49.14,0.0,0.0,0.0,238.1,2.11,73.0,91929.0
2014-01-17 12:00:00+00:00,5.91,51.2,0.0,0.0,0.0,237.37,2.29,74.0,91953.0
2014-01-17 13:00:00+00:00,5.54,53.26,0.0,0.0,0.0,236.63,2.46,75.0,91977.0
2014-01-17 14:00:00+00:00,5.17,55.32,0.0,0.0,0.0,235.9,2.63,77.0,92001.0
2014-01-17 15:00:00+00:00,9.79,44.03,85.0,550.31,28.0,239.75,3.01,75.0,92037.0
2014-01-17 16:00:00+00:00,14.42,32.73,287.0,832.91,50.0,243.6,3.38,73.0,92073.0
2014-01-17 17:00:00+00:00,19.04,21.44,470.0,943.86,61.0,247.45,3.75,71.0,92109.0
2014-01-17 18:00:00+00:00,20.38,18.83,605.0,996.7,67.0,249.27,3.43,74.0,92001.0
2014-01-17 19:00:00+00:00,21.72,16.23,679.0,1020.69,70.0,251.08,3.1,78.0,91893.0
2014-01-17 20:00:00+00:00,23.06,13.62,683.0,1021.55,70.0,252.9,2.77,81.0,91785.0
2014-01-17 21:00:00+00:00,22.59,13.85,619.0,1002.2,68.0,252.28,2.59,82.0,91749.0
2014-01-17 22:00:00+00:00,22.12,14.08,491.0,954.92,62.0,251.67,2.4,83.0,91713.0
2014-01-17 23:00:00+00:00,21.65,14.31,314.0,858.17,52.0,251.05,2.22,84.0,91677.0
2014-01-18 00:00:00+00:00,19.46,18.55,112.0,603.33,33.0,250.72,1.96,83.0,91677.0
2014-01-18 01:00:00+00:00,17.26,22.8,0.0,0.0,0.0,250.38,1.7,82.0,91677.0
2014-01-18 02:00:00+00:00,15.06,27.04,0.0,0.0,0.0,250.05,1.43,81.0,91677.0
2014-01-18 03:00:00+00:00,13.55,30.88,0.0,0.0,0.0,250.15,1.39,85.0,91698.0
2014-01-18 04:00:00+00:00,12.04,34.73,0.0,0.0,0.0,250.25,1.34,90.0,91719.0
2014-01-18 05:00:00+00:00,10.53,38.57,0.0,0.0,0.0,250.35,1.3,94.0,91740.0
2014-01-18 06:00:00+00:00,9.73,40.47,0.0,0.0,0.0,249.2,1.43,93.0,91737.0
2014-01-18 07:00:00+00:00,8.93,42.36,0.0,0.0,0.0,248.05,1.55,93.0,91734.0
2014-01-18 08:00:00+00:00,8.13,44.26,0.0,0.0,0.0,246.9,1.68,92.0,91731.0
2014-01-18 09:00:00+00:00,7.37,45.81,0.0,0.0,0.0,245.6,1.63,90.0,91737.0
2014-01-18 10:00:00+00:00,6.6,47.37,0.0,0.0,0.0,244.3,1.58,87.0,91743.0
2014-01-18 11:00:00+00:00,5.83,48.92,0.0,0.0,0.0,243.0,1.53,85.0,91749.0
2014-01-18 12:00:00+00:00,5.68,49.63,0.0,0.0,0.0,241.5,1.78,86.0,91782.0
2014-01-18 13:00:00+00:00,5.53,50.34,0.0,0.0,0.0,240.0,2.03,87.0,91815.0
2014-01-18 14:00:00+00:00,5.39,51.05,0.0,0.0,0.0,238.5,2.28,88.0,91848.0
2014-01-18 15:00:00+00:00,10.04,40.09,84.0,535.16,28.0,243.07,1.71,88.0,91887.0
2014-01-18 16:00:00+00:00,14.69,29.12,284.0,818.2,50.0,247.63,1.15,89.0,91926.0
2014-01-18 17:00:00+00:00,19.34,18.16,466.0,930.66,61.0,252.2,0.59,89.0,91965.0
2014-01-18 18:00:00+00:00,20.63,16.07,600.0,983.35,67.0,253.83,1.11,84.0,91878.0
2014-01-18 19:00:00+00:00,21.92,13.97,674.0,1007.92,70.0,255.47,1.63,79.0,91791.0
2014-01-18 20:00:00+00:00,23.21,11.88,680.0,1011.66,70.0,257.1,2.15,74.0,91704.0
2014-01-18 21:00:00+00:00,23.17,12.16,617.0,992.92,68.0,256.52,2.19,75.0,91686.0
2014-01-18 22:00:00+00:00,23.12,12.45,492.0,950.27,62.0,255.93,2.23,77.0,91668.0
2014-01-18 23:00:00+00:00,23.07,12.73,316.0,855.55,52.0,255.35,2.28,78.0,91650.0
2014-01-19 00:00:00+00:00,20.53,17.9,115.0,611.18,33.0,254.28,2.17,82.0,91674.0
2014-01-19 01:00:00+00:00,17.99,23.08,0.0,0.0,0.0,253.22,2.06,86.0,91698.0
2014-01-19 02:00:00+00:00,15.45,28.25,0.0,0.0,0.0,252.15,1.96,89.0,91722.0
2014-01-19 03:00:00+00:00,13.83,30.78,0.0,0.0,0.0,252.3,1.92,87.0,91767.0
2014-01-19 04:00:00+00:00,12.21,33.3,0.0,0.0,0.0,252.45,1.88,84.0,91812.0
2014-01-19 05:00:00+00:00,10.58,35.83,0.0,0.0,0.0,252.6,1.83,82.0,91857.0
2014-01-19 06:00:00+00:00,9.69,36.93,0.0,0.0,0.0,251.45,2.04,81.0,91860.0
2014-01-19 07:00:00+00:00,8.8,38.02,0.0,0.0,0.0,250.3,2.25,81.0,91863.0
2014-01-19 08:00:00+00:00,7.91,39.12,0.0,0.0,0.0,249.15,2.46,80.0,91866.0
2014-01-19 09:00:00+00:00,7.36,40.52,0.0,0.0,0.0,247.48,2.46,80.0,91884.0
2014-01-19 10:00:00+00:00,6.8,41.91,0.0,0.0,0.0,245.82,2.46,80.0,91902.0
2014-01-19 11:00:00+00:00,6.24,43.31,0.0,0.0,0.0,244.15,2.46,80.0,91920.0
2014-01-19 12:00:00+00:00,6.56,42.82,0.0,0.0,0.0,247.52,2.59,80.0,91950.0
2014-01-19 13:00:00+00:00,6.89,42.34,0.0,0.0,0.0,250.88,2.72,80.0,91980.0
2014-01-19 14:00:00+00:00,7.22,41.85,0.0,0.0,0.0,254.25,2.86,80.0,92010.0
2014-01-19 15:00:00+00:00,11.24,34.08,60.0,217.38,37.0,259.37,2.51,84.0,92034.0
2014-01-19 16:00:00+00:00,15.25,26.31,178.0,222.58,114.0,264.48,2.17,87.0,92058.0
2014-01-19 17:00:00+00:00,19.27,18.54,240.0,105.23,194.0,269.6,1.82,90.0,92082.0
2014-01-19 18:00:00+00:00,20.82,16.3,329.0,130.43,258.0,272.32,1.6,113.0,91980.0
2014-01-19 19:00:00+00:00,22.37,14.06,548.0,583.11,197.0,275.03,1.39,136.0,91878.0
2014-01-19 20:00:00+00:00,23.92,11.82,553.0,582.56,200.0,277.75,1.17,158.0,91776.0
2014-01-19 21:00:00+00:00,23.26,12.9,479.0,483.72,210.0,276.6,1.32,183.0,91743.0
2014-01-19 22:00:00+00:00,22.6,13.99,372.0,445.36,169.0,275.45,1.47,208.0,91710.0
2014-01-19 23:00:00+00:00,21.94,15.07,246.0,471.31,99.0,274.3,1.61,233.0,91677.0
2014-01-20 00:00:00+00:00,21.36,16.44,116.0,603.94,33.0,271.18,1.31,201.0,91701.0
2014-01-20 01:00:00+00:00,20.78,17.81,0.0,0.0,0.0,268.07,1.02,168.0,91725.0
2014-01-20 02:00:00+00:00,20.2,19.18,0.0,0.0,0.0,264.95,0.72,136.0,91749.0
2014-01-20 03:00:00+00:00,19.16,21.76,0.0,0.0,0.0,264.52,0.88,143.0,91770.0
2014-01-20 04:00:00+00:00,18.12,24.34,0.0,0.0,0.0,264.08,1.05,151.0,91791.0
2014-01-20 05:00:00+00:00,17.08,26.92,0.0,0.0,0.0,263.65,1.21,158.0,91812.0
2014-01-20 06:00:00+00:00,15.98,30.72,0.0,0.0,0.0,262.42,1.52,164.0,91809.0
2014-01-20 07:00:00+00:00,14.88,34.53,0.0,0.0,0.0,261.18,1.83,171.0,91806.0
2014-01-20 08:00:00+00:00,13.77,38.33,0.0,0.0,0.0,259.95,2.14,178.0,91803.0
2014-01-20 09:00:00+00:00,12.71,40.34,0.0,0.0,0.0,257.83,1.94,158.0,91812.0
2014-01-20 10:00:00+00:00,11.64,42.34,0.0,0.0,0.0,255.72,1.73,139.0,91821.0
2014-01-20 11:00:00+00:00,10.58,44.35,0.0,0.0,0.0,253.6,1.53,119.0,91830.0
2014-01-20 12:00:00+00:00,9.58,45.4,0.0,0.0,0.0,252.0,1.52,107.0,91881.0
2014-01-20 13:00:00+00:00,8.58,46.45,0.0,0.0,0.0,250.4,1.5,95.0,91932.0
2014-01-20 14:00:00+00:00,7.59,47.5,0.0,0.0,0.0,248.8,1.49,83.0,91983.0
2014-01-20 15:00:00+00:00,11.82,37.03,84.0,523.07,28.0,253.13,1.1,76.0,91995.0
2014-01-20 16:00:00+00:00,16.06,26.57,283.0,805.73,50.0,257.47,0.71,68.0,92007.0
2014-01-20 17:00:00+00:00,20.29,16.1,465.0,919.94,61.0,261.8,0.32,61.0,92019.0
2014-01-20 18:00:00+00:00,21.45,14.45,601.0,976.62,67.0,262.67,1.05,30.0,91938.0
2014-01-20 19:00:00+00:00,22.6,12.8,675.0,1000.48,70.0,263.53,1.78,358.0,91857.0
2014-01-20 20:00:00+00:00,23.75,11.15,682.0,1003.28,71.0,264.4,2.51,327.0,91776.0
2014-01-20 21:00:00+00:00,23.4,11.48,620.0,986.84,68.0,263.15,2.42,330.0,91770.0
2014-01-20 22:00:00+00:00,23.04,11.82,495.0,943.0,62.0,261.9,2.33,333.0,91764.0
2014-01-20 23:00:00+00:00,22.68,12.15,319.0,846.93,52.0,260.65,2.23,336.0,91758.0
2014-01-21 00:00:00+00:00,20.22,16.19,119.0,604.0,34.0,259.7,1.96,355.0,91821.0
2014-01-21 01:00:00+00:00,17.75,20.23,0.0,0.0,0.0,258.75,1.69,14.0,91884.0
2014-01-21 02:00:00+00:00,15.28,24.27,0.0,0.0,0.0,257.8,1.42,33.0,91947.0
2014-01-21 03:00:00+00:00,14.12,27.06,0.0,0.0,0.0,257.63,1.36,45.0,92004.0
2014-01-21 04:00:00+00:00,12.96,29.85,0.0,0.0,0.0,257.47,1.29,58.0,92061.0
2014-01-21 05:00:00+00:00,11.8,32.64,0.0,0.0,0.0,257.3,1.23,71.0,92118.0
2014-01-21 06:00:00+00:00,10.93,34.31,0.0,0.0,0.0,255.68,1.37,71.0,92121.0
2014-01-21 07:00:00+00:00,10.05,35.99,0.0,0.0,0.0,254.07,1.52,72.0,92124.0
2014-01-21 08:00:00+00:00,9.17,37.66,0.0,0.0,0.0,252.45,1.67,72.0,92127.0
2014-01-21 09:00:00+00:00,8.53,38.63,0.0,0.0,0.0,251.32,1.81,73.0,92115.0
2014-01-21 10:00:00+00:00,7.88,39.61,0.0,0.0,0.0,250.18,1.95,74.0,92103.0
2014-01-21 11:00:00+00:00,7.23,40.58,0.0,0.0,0.0,249.05,2.1,74.0,92091.0
2014-01-21 12:00:00+00:00,7.2,40.57,0.0,0.0,0.0,248.37,2.58,75.0,92115.0
2014-01-21 13:00:00+00:00,7.18,40.57,0.0,0.0,0.0,247.68,3.07,76.0,92139.0
2014-01-21 14:00:00+00:00,7.16,40.56,0.0,0.0,0.0,247.0,3.56,77.0,92163.0
2014-01-21 15:00:00+00:00,11.47,32.36,86.0,525.76,29.0,252.77,4.12,78.0,92191.0
2014-01-21 16:00:00+00:00,15.79,24.17,287.0,814.67,50.0,258.53,4.68,80.0,92218.0
2014-01-21 17:00:00+00:00,20.1,15.97,345.0,398.83,169.0,264.3,5.24,81.0,92245.0
2014-01-21 18:00:00+00:00,21.38,14.03,435.0,364.1,235.0,268.08,5.18,86.0,92124.0
2014-01-21 19:00:00+00:00,22.66,12.08,572.0,643.55,181.0,271.87,5.12,90.0,92004.0
2014-01-21 20:00:00+00:00,23.94,10.14,549.0,547.27,214.0,275.65,5.06,95.0,91884.0
2014-01-21 21:00:00+00:00,23.51,11.2,624.0,988.13,68.0,274.18,4.3,94.0,91839.0
2014-01-21 22:00:00+00:00,23.08,12.25,312.0,222.66,209.0,272.72,3.54,93.0,91794.0
2014-01-21 23:00:00+00:00,22.64,13.31,298.0,768.83,53.0,271.25,2.77,92.0,91749.0
2014-01-22 00:00:00+00:00,21.35,16.65,51.0,6.94,50.0,283.55,2.48,89.0,91737.0
2014-01-22 01:00:00+00:00,20.06,19.99,0.0,0.0,0.0,295.85,2.19,86.0,91725.0
2014-01-22 02:00:00+00:00,18.76,23.33,0.0,0.0,0.0,308.15,1.9,82.0,91713.0
2014-01-22 03:00:00+00:00,17.94,26.56,0.0,0.0,0.0,308.53,1.83,84.0,91731.0
2014-01-22 04:00:00+00:00,17.11,29.79,0.0,0.0,0.0,308.92,1.75,86.0,91749.0
2014-01-22 05:00:00+00:00,16.28,33.02,0.0,0.0,0.0,309.3,1.67,88.0,91767.0
2014-01-22 06:00:00+00:00,16.06,33.82,0.0,0.0,0.0,307.73,1.77,93.0,91752.0
2014-01-22 07:00:00+00:00,15.84,34.63,0.0,0.0,0.0,306.17,1.86,99.0,91737.0
2014-01-22 08:00:00+00:00,15.61,35.43,0.0,0.0,0.0,304.6,1.96,105.0,91722.0
2014-01-22 09:00:00+00:00,14.78,35.3,0.0,0.0,0.0,311.4,1.97,108.0,91674.0
2014-01-22 10:00:00+00:00,13.94,35.17,0.0,0.0,0.0,318.2,1.98,111.0,91626.0
